GID,alea_argile
417002364,moyen
410956121,fort
410091119,moyen
410091121,moyen
410091122,moyen
410091134,fort
410091135,fort
410091136,fort
410091162,moyen
410091164,moyen
410091165,moyen
410091173,fort
410091175,fort
410091176,fort
410091177,fort
410091179,moyen
410091180,moyen
410091187,fort
410091189,fort
410089958,moyen
410089959,moyen
410089960,moyen
410089962,moyen
410089964,moyen
410089965,moyen
410089966,moyen
410089967,moyen
410089968,moyen
410089969,moyen
410089970,moyen
410089971,moyen
410089972,moyen
410089973,moyen
410089974,moyen
410089975,moyen
410090302,moyen
410090303,moyen
410090304,moyen
410090306,moyen
410090307,moyen
410090308,moyen
410090309,moyen
410090310,moyen
410090311,moyen
410090312,moyen
410090313,moyen
410090314,moyen
410090315,moyen
410090317,moyen
410090319,moyen
410090320,moyen
410090321,moyen
410090322,moyen
410090661,fort
410090662,fort
410090663,fort
410090664,nul
410090665,nul
410090666,nul
410090668,moyen
410090669,nul
410090670,nul
410090684,fort
410090686,fort
410090687,moyen
410090688,nul
410091190,fort
410091191,fort
410091194,fort
410091195,nul
410091197,nul
410091200,nul
410091203,nul
410091204,nul
410091205,nul
410091207,nul
410091209,nul
410091210,nul
410091211,nul
410091212,nul
410091214,nul
410091216,nul
410089976,moyen
410089980,moyen
410089981,moyen
410089984,moyen
410089985,moyen
410089986,moyen
410089987,moyen
410089988,moyen
410089989,moyen
410089990,moyen
410089991,moyen
410089992,moyen
410089993,moyen
410089994,moyen
410089995,moyen
410089996,moyen
410089997,moyen
410090324,moyen
410090325,moyen
410090326,moyen
410090328,moyen
410090329,moyen
410090330,moyen
410090331,moyen
410090332,moyen
410090333,moyen
410090334,moyen
410090335,moyen
410090336,moyen
410090337,moyen
410090339,moyen
410090340,moyen
410090341,moyen
410090342,moyen
410090343,moyen
410090344,moyen
410090345,moyen
410090689,nul
410090690,nul
410090691,nul
410090692,nul
410090696,nul
410090697,nul
410090726,fort
410090727,fort
410090728,moyen
410090732,nul
410090733,nul
410090734,nul
410090735,nul
410090736,nul
410090737,nul
410089648,moyen
410843787,fort
410843788,fort
410089654,fort
410089656,fort
410089657,fort
410089658,fort
410089659,fort
410089660,fort
410089661,fort
410089662,fort
410089663,fort
410089665,moyen
410089666,fort
410089667,fort
410089668,fort
410089998,moyen
410089999,moyen
410090000,moyen
410090001,moyen
410090002,moyen
410090003,moyen
410090004,moyen
410090005,moyen
410090006,moyen
410090007,moyen
410090008,moyen
410090010,moyen
410090011,moyen
410090012,moyen
410090013,moyen
410090014,moyen
410090015,moyen
410090016,moyen
410090017,moyen
410090018,moyen
410090346,moyen
410090347,moyen
410090348,moyen
410090349,moyen
410090350,moyen
410090351,moyen
410090353,moyen
410090354,moyen
410090355,moyen
410090356,moyen
410090357,moyen
410090358,moyen
410090359,moyen
410090360,moyen
410090361,moyen
410090362,moyen
410090363,moyen
410090364,moyen
410090365,nul
410090738,nul
410090739,nul
410090740,nul
410090741,nul
410090743,nul
410090744,nul
410090745,nul
410090751,nul
410090752,nul
410090767,nul
410090768,nul
410090769,nul
410090770,nul
410814276,fort
410090780,nul
410090782,nul
410089671,fort
410089672,fort
410089674,fort
410089675,fort
410089678,moyen
410089679,moyen
410089680,moyen
410089681,moyen
410089682,moyen
410089683,moyen
410089684,moyen
410089685,moyen
410089686,moyen
410089687,moyen
410090019,moyen
410090020,moyen
410090021,moyen
410090022,moyen
410090024,moyen
410090025,moyen
410090026,moyen
410090027,moyen
410090028,moyen
410090029,moyen
410090030,moyen
410090031,moyen
410090032,moyen
410090033,moyen
410090034,moyen
410090035,moyen
410090036,moyen
410090037,moyen
410090038,moyen
410090039,moyen
410090366,nul
410090367,nul
410090368,nul
410090369,nul
410090370,nul
410090371,nul
410090372,moyen
410090373,moyen
410090374,nul
410090375,nul
410090376,nul
410090377,nul
410090378,nul
410090379,nul
410090380,nul
410090381,nul
410090382,moyen
410090383,moyen
410090384,nul
410090786,nul
410090787,nul
410090788,nul
410090789,nul
410090792,nul
410090793,moyen
410090794,nul
410090795,nul
410090796,nul
410090797,nul
410090798,nul
410090802,nul
410090803,nul
410090804,nul
410090805,nul
410090806,nul
410090807,nul
410090808,nul
410089688,moyen
410089689,moyen
410089690,moyen
410089691,moyen
410089695,moyen
410089696,moyen
410089697,moyen
410089698,moyen
410089699,moyen
410089700,moyen
410089701,moyen
410089702,moyen
410089703,moyen
410089704,moyen
410089705,moyen
410089706,moyen
410089707,moyen
410089708,moyen
410089709,moyen
410090040,moyen
410090041,moyen
410090042,moyen
410090043,moyen
410090044,moyen
410090045,moyen
410090046,moyen
410090047,moyen
410090048,moyen
410090049,moyen
410090051,moyen
410090053,moyen
410090055,moyen
410090056,moyen
410090057,moyen
410090060,moyen
410090061,moyen
410090062,moyen
410090385,nul
410090386,nul
410090387,nul
410090388,moyen
410090389,moyen
410090390,moyen
410090391,moyen
410090392,nul
410090393,nul
410090394,nul
410090395,nul
410090397,moyen
410090398,nul
410090399,nul
410090400,nul
410090402,nul
410090403,nul
410090809,nul
410090810,nul
410090811,nul
410090812,nul
410090813,nul
410090814,nul
410090815,nul
410090816,nul
410090817,nul
410090818,nul
410090819,nul
410090823,nul
410090824,nul
410090831,nul
410090832,fort
410090835,fort
410090836,fort
410090837,fort
410089710,moyen
410089712,moyen
410089714,moyen
410089715,moyen
410089717,moyen
410089719,moyen
410089720,moyen
410089721,moyen
410089725,moyen
410089726,moyen
410089727,moyen
410089728,moyen
410089729,moyen
410089730,moyen
410089731,moyen
410089733,fort
410090063,moyen
410090064,moyen
410090065,moyen
410090066,moyen
410090067,moyen
410090068,moyen
410090069,moyen
410090070,moyen
410090071,moyen
410090073,moyen
410090074,moyen
410090075,moyen
410090076,moyen
410090078,moyen
410090079,moyen
410090080,moyen
410090081,moyen
410090082,moyen
410090083,moyen
410090404,nul
410090405,nul
410090406,nul
410090407,moyen
410090408,nul
410090409,nul
410090410,nul
410090411,nul
410090412,nul
410090413,nul
410090414,nul
410090415,nul
410090416,nul
410090417,nul
410090418,nul
410090421,nul
410090422,nul
410090423,nul
410090838,nul
410090839,nul
410090840,nul
410090841,nul
410090842,nul
410090843,nul
410967652,fort
410090847,nul
410090848,nul
410090849,fort
410090850,fort
410090851,fort
410090852,fort
410090853,fort
410090854,fort
410089735,fort
410817134,nul
410089744,nul
410089746,nul
410946850,moyen
410089749,nul
410089750,nul
410089751,nul
410089752,nul
410089753,nul
410089754,nul
410946851,moyen
410089757,fort
410089758,fort
410089759,fort
410089760,fort
410090084,moyen
410090085,moyen
410090086,moyen
410090087,moyen
410090088,moyen
410090089,moyen
410090090,moyen
410090091,moyen
410090092,moyen
410090093,moyen
410090094,moyen
410090095,moyen
410090096,moyen
410090097,moyen
410090098,moyen
410090100,moyen
410090102,moyen
410090103,fort
410090424,nul
416503197,nul
410090433,moyen
410090434,nul
410821519,fort
410090436,nul
410090437,moyen
410090438,moyen
410090439,nul
410090440,nul
410090441,nul
410090442,nul
410090447,nul
410090448,nul
410090449,nul
410090883,nul
410090885,nul
410090886,fort
410818933,moyen
410818929,fort
410090889,fort
410090890,nul
410090897,nul
410090898,nul
410090899,nul
410090901,nul
410090902,nul
410090903,nul
410090904,nul
410818934,moyen
410089762,nul
410089763,nul
410089764,nul
410089765,nul
410089767,nul
410089768,nul
410089769,nul
410089770,nul
410089771,nul
410089772,nul
410089773,moyen
410089774,moyen
410858843,fort
410089778,nul
410090106,fort
410090107,fort
410090108,fort
410090109,fort
410090110,fort
410090111,fort
410090112,fort
410090113,moyen
410090115,moyen
410090118,moyen
410090119,moyen
410090120,moyen
410090121,moyen
410090123,moyen
410090124,moyen
410090126,moyen
410090450,nul
410090451,nul
410090452,nul
410090453,nul
410090454,nul
410090455,nul
410090456,nul
410090457,nul
410090458,nul
410090459,nul
410090460,nul
410090461,nul
410090462,nul
410090463,moyen
410090464,moyen
410090465,moyen
410090466,nul
410090905,fort
410090906,fort
410090908,fort
410090909,nul
410090911,moyen
410090912,nul
410090913,nul
410090914,nul
410090915,nul
410090917,moyen
410090920,moyen
410090921,moyen
410090922,moyen
410089781,nul
410089782,nul
410089783,nul
410089784,nul
410859003,fort
410089787,nul
410089789,nul
410859004,fort
410089791,nul
410089792,nul
410089795,nul
410089796,nul
410089797,nul
410089798,nul
410089799,nul
410090127,moyen
410090128,moyen
410090129,moyen
410090130,moyen
410090131,moyen
410090132,moyen
410090133,moyen
410090134,moyen
410090135,moyen
410090137,moyen
410090138,moyen
410090139,moyen
410090140,moyen
410090142,moyen
410090143,moyen
410090147,moyen
410090467,moyen
410090475,moyen
410090477,moyen
410921819,fort
410921820,fort
410090486,moyen
410833256,fort
410921821,fort
410090490,moyen
410922176,moyen
410090492,moyen
410921868,nul
410921873,nul
410922185,fort
410833258,fort
410922186,fort
410090923,moyen
410090924,moyen
410090925,moyen
410090926,moyen
410090927,moyen
410090928,moyen
410090929,moyen
410090930,moyen
410090931,fort
410090932,fort
410090939,fort
410090940,fort
410090941,fort
410090942,fort
410090943,fort
410090944,fort
410089800,nul
410089801,nul
410089802,nul
410089803,nul
410859040,fort
410815427,fort
410859041,fort
410089808,moyen
410858975,fort
410859042,fort
410089811,moyen
410089812,moyen
410858753,moyen
410858994,fort
410858995,fort
410089816,fort
410089817,fort
410090148,moyen
410090149,moyen
410090150,moyen
410090151,moyen
410090152,moyen
410090153,moyen
410090155,moyen
410090157,moyen
410090158,moyen
410090159,moyen
410090160,moyen
410090161,moyen
410090162,moyen
410090163,moyen
410090164,moyen
410090165,moyen
410090166,moyen
410090167,moyen
410090168,moyen
410838962,fort
416004693,fort
410833260,fort
416005043,nul
416005044,nul
410833437,fort
410833262,fort
410833438,fort
410833263,fort
410090509,nul
410090510,nul
410090511,nul
410833439,fort
410833440,fort
410833441,fort
410090517,nul
410090518,nul
410090520,moyen
410090945,fort
410090948,moyen
410090950,moyen
410090951,moyen
410090952,moyen
410090953,moyen
410090954,moyen
410090955,nul
410090958,nul
410090959,nul
410090962,nul
410090968,fort
410090983,nul
410090984,nul
410090985,fort
410089818,fort
410089819,fort
410089821,nul
410858756,nul
410089826,nul
410089827,nul
410089828,nul
410089829,fort
410858754,nul
410858757,nul
410089833,nul
410089834,nul
410089835,nul
410089837,moyen
410089838,moyen
410089839,moyen
410090169,moyen
410090171,moyen
410090172,moyen
410090173,moyen
410090174,moyen
410090175,moyen
410090176,moyen
410090177,moyen
410090178,moyen
410090179,moyen
410090180,nul
410090181,moyen
410090182,nul
410090185,moyen
410090186,moyen
410090187,moyen
410090188,nul
410090189,nul
410090190,nul
416004696,fort
416004675,moyen
410090523,moyen
410090524,moyen
410833442,fort
416004695,fort
416004697,fort
410833459,fort
410833460,fort
410090531,fort
410833461,fort
410833462,fort
410833484,fort
410833485,fort
410090988,fort
410090989,moyen
410090990,fort
410090991,moyen
410090992,moyen
410090995,moyen
410090996,moyen
410090997,moyen
410090998,fort
410090999,fort
410091005,fort
410091006,fort
410089840,moyen
410089841,moyen
410089842,moyen
410089843,moyen
410089844,moyen
410089845,moyen
410089846,moyen
410089849,nul
410089850,nul
410089855,nul
410089857,nul
410089859,nul
410089860,nul
410089862,nul
410089863,nul
410089864,nul
410089865,nul
410090192,nul
410090193,nul
410090194,moyen
410090195,moyen
410090196,moyen
410090197,moyen
410090198,moyen
410090201,moyen
410090202,nul
410090203,nul
410090204,nul
410090205,nul
410090206,nul
410090208,nul
410090210,moyen
410090211,moyen
410090215,moyen
410090543,fort
410833487,fort
410833521,fort
410833489,fort
410833490,fort
410833491,fort
410090552,fort
410833492,fort
410833493,fort
410090556,fort
410010982,fort
410833520,fort
410090563,fort
410091733,fort
410091735,fort
410091736,fort
410091739,fort
410091740,fort
410091743,fort
410091744,fort
410091745,fort
410091748,fort
410091749,fort
410091752,fort
410091753,nul
410091754,nul
410091755,nul
410091758,fort
410092065,moyen
410092066,moyen
410092067,moyen
410092068,moyen
410092069,moyen
410092072,moyen
410816022,fort
410092074,moyen
410092076,moyen
410092077,moyen
410092081,moyen
410092084,fort
410092085,fort
410092086,fort
410092087,fort
410091408,moyen
410091409,moyen
410091410,moyen
410091411,moyen
410091412,moyen
410091413,moyen
410091414,moyen
410091415,fort
410091417,fort
410091418,fort
410091420,fort
410091424,fort
410091425,fort
410091426,fort
410091428,fort
410091429,fort
410091762,nul
410091763,nul
410091764,nul
410091765,nul
410091766,nul
410091767,nul
410091768,nul
410091769,nul
410091770,nul
410091772,moyen
410091775,fort
410819731,fort
410091777,nul
410091778,nul
410091782,nul
410091783,nul
410092090,moyen
410092091,moyen
410092093,fort
410092097,fort
410092098,fort
410092099,fort
410092100,fort
410092101,fort
410092102,fort
410092103,fort
410092104,fort
410092105,fort
410092106,fort
410091430,fort
410091431,fort
410091433,fort
410091434,fort
410091435,fort
410091437,fort
410091438,fort
410091439,fort
410091440,fort
410091441,fort
410091443,fort
410091445,fort
410091446,fort
410091449,fort
410091784,fort
410091785,fort
410091786,nul
410091787,nul
410091788,fort
410091789,fort
410091790,nul
410091791,fort
410091792,fort
410091793,fort
410091795,fort
410091796,fort
410091797,fort
410091798,fort
410091799,nul
410091800,nul
410092107,fort
410092108,fort
410092109,fort
410092111,fort
410092113,fort
410092114,fort
410092115,fort
410092116,fort
410092117,fort
410092118,fort
410092119,fort
410092123,fort
410092124,fort
416503191,fort
417002275,fort
417002276,fort
410091451,fort
410091452,fort
410091453,fort
410091454,fort
410091455,fort
410091456,fort
410091457,fort
410091458,fort
410091461,fort
410091462,fort
410091463,fort
410091464,fort
410091465,fort
410091466,fort
410091467,fort
410091468,fort
410091470,nul
410091471,nul
410091801,fort
410091802,fort
410091803,fort
410091804,nul
416001919,fort
410091806,nul
410091810,nul
410091811,nul
416504889,nul
416001920,fort
416001921,fort
410091818,nul
410091827,nul
410091828,nul
417003297,fort
410091832,fort
416503192,fort
410092132,nul
410092133,nul
410092134,nul
410092135,nul
410092136,nul
410092137,nul
410092138,nul
410092139,nul
410092140,nul
410092141,nul
410092143,nul
410092145,nul
410092146,nul
410092147,nul
410092149,nul
410091473,moyen
410091474,moyen
410091475,moyen
410091476,moyen
410091477,moyen
410091478,moyen
410091480,moyen
410091482,moyen
410091483,moyen
410091484,moyen
410091485,moyen
410091486,moyen
410091487,moyen
410091488,moyen
410091489,moyen
410091490,moyen
410091493,moyen
410091834,fort
410091835,fort
410091836,fort
410815401,nul
410091839,fort
410091843,fort
410852559,moyen
410091848,nul
410091849,nul
410852566,nul
410091852,fort
410091857,fort
410092151,nul
410092153,nul
416503272,fort
410092160,fort
416503274,fort
410092163,fort
410092164,fort
410092165,fort
410092166,fort
410092167,fort
410092168,fort
410092169,fort
410092170,fort
416503275,fort
410092172,fort
410092175,fort
410092177,fort
410092178,fort
410091494,moyen
410091497,moyen
410091498,moyen
410091500,moyen
410091504,moyen
410091507,moyen
416503732,moyen
410091514,moyen
410091516,moyen
410091523,fort
417501124,moyen
410091525,fort
410091526,moyen
410091858,fort
410091859,fort
410091860,fort
410091861,fort
410091862,fort
410091863,fort
410091865,fort
410852390,fort
410091868,fort
410091869,fort
410091870,nul
410091871,fort
410091872,fort
410091873,fort
410822865,fort
410822866,fort
410092184,fort
410092185,fort
410092186,fort
410092187,fort
410092190,fort
410092194,fort
410092195,fort
410092196,fort
410092198,fort
410822864,fort
410092202,fort
410092203,fort
410092204,fort
410092205,fort
410091530,fort
410091531,fort
410091532,fort
410091533,fort
410091534,fort
410091535,fort
416005485,fort
410091537,fort
410091538,fort
410091540,fort
410841477,fort
410091874,fort
410091875,fort
410091876,nul
410091877,fort
410091878,fort
410091879,fort
410091880,fort
410091881,fort
410091882,fort
410091884,fort
410091885,fort
410091888,fort
410091889,moyen
410091890,moyen
410091891,fort
410092207,fort
410836336,fort
